time,x,y,heading_deg,steer_deg,xte,target_idx
209.55,66.528,9.986,-0.06,0.39,0.154,653
209.65,66.690,10.030,-0.04,-0.63,0.031,653
209.75,66.806,10.040,-0.08,-0.64,0.131,654
209.86,66.970,10.012,-0.11,-0.10,0.217,654
209.96,67.130,9.988,-0.12,0.43,0.058,654
210.06,67.295,9.991,-0.10,0.29,0.109,655
210.17,67.466,10.017,-0.08,-0.25,0.226,655
210.27,67.554,10.041,-0.09,-0.75,0.143,655
210.37,67.697,10.003,-0.14,0.12,0.006,655
210.47,67.856,10.021,-0.13,-0.23,0.166,656
210.57,67.987,9.985,-0.14,0.50,0.210,656
210.68,68.205,10.014,-0.11,-0.16,0.016,656
210.78,68.345,9.979,-0.12,0.56,0.149,657
210.89,68.509,9.972,-0.09,0.70,0.195,657
210.99,68.639,9.998,-0.05,0.10,0.063,657
211.09,68.781,9.980,-0.04,0.43,0.081,658
211.19,68.923,9.982,-0.02,0.38,0.221,658
211.30,69.060,9.994,0.01,0.12,0.147,658
211.40,69.177,10.000,0.01,-0.02,0.030,658
211.50,69.374,9.984,0.01,0.30,0.168,659
211.60,69.539,9.964,0.03,0.71,0.177,659
211.71,69.674,10.034,0.07,-0.86,0.051,659
211.81,69.801,10.004,0.02,-0.10,0.089,660
211.92,69.931,10.017,0.02,-0.35,0.219,660
212.02,70.122,9.977,-0.01,0.50,0.098,660
212.12,70.233,10.004,0.02,-0.13,0.016,660
212.23,70.420,10.005,0.02,-0.11,0.202,661
212.33,70.588,10.007,0.01,-0.16,0.135,661
212.43,70.704,10.011,-0.00,-0.24,0.022,661
212.53,70.879,9.964,-0.01,0.70,0.160,662
212.64,71.034,9.975,0.03,0.49,0.195,662
212.74,71.173,9.995,0.06,0.02,0.055,662
212.85,71.312,10.062,0.06,-1.21,0.104,663
212.95,71.495,9.988,-0.02,0.26,0.238,663
213.05,71.617,9.975,0.00,0.53,0.118,663
213.15,71.766,10.007,0.03,-0.21,0.034,663
213.25,71.910,9.977,0.02,0.42,0.178,664
213.36,72.103,10.032,0.05,-0.75,0.138,664
213.46,72.221,9.975,0.00,0.56,0.030,664
213.56,72.371,9.983,0.03,0.27,0.134,665
213.66,72.515,10.006,0.05,-0.20,0.229,665
213.76,72.638,9.993,0.04,0.10,0.106,665
213.87,72.807,10.004,0.04,-0.13,0.064,666
213.98,72.986,9.992,0.04,0.11,0.243,666
214.08,73.099,10.025,0.04,-0.59,0.152,666
214.18,73.276,10.013,0.01,-0.32,0.031,666
214.28,73.404,10.012,-0.01,-0.21,0.156,667
214.38,73.536,10.039,-0.02,-0.77,0.221,667
214.49,73.689,10.017,-0.07,-0.28,0.066,667
214.59,73.853,10.020,-0.09,-0.26,0.101,668
214.69,73.990,10.012,-0.10,-0.11,0.237,668
214.80,74.155,10.004,-0.11,0.07,0.103,668
214.90,74.347,10.010,-0.10,-0.05,0.089,669
215.01,74.499,9.993,-0.11,0.27,0.241,669
215.11,74.619,10.017,-0.09,-0.24,0.145,669
215.21,74.732,9.985,-0.11,0.48,0.036,669
215.31,74.926,10.014,-0.08,-0.15,0.162,671
215.42,75.070,9.991,-0.09,0.28,0.199,671
215.52,75.229,9.980,-0.07,0.50,0.044,671
215.62,75.368,10.027,-0.04,-0.55,0.103,671
215.72,75.485,10.009,-0.07,-0.06,0.216,672
215.82,75.678,9.990,-0.08,0.27,0.096,672
215.92,75.836,10.001,-0.06,0.06,0.062,672
216.02,75.980,9.976,-0.06,0.60,0.207,672
216.13,76.108,9.996,-0.02,0.12,0.172,672
216.23,76.276,10.011,-0.01,-0.18,0.012,673
216.33,76.369,10.013,-0.02,-0.21,0.091,673
216.44,76.562,10.009,-0.04,-0.14,0.223,673
216.53,76.719,10.023,-0.04,-0.46,0.069,673
216.64,76.879,10.000,-0.07,-0.18,0.094,675
216.74,77.040,9.984,-0.08,0.15,0.250,675
216.85,77.194,10.017,-0.07,-1.37,0.097,676
216.95,77.295,9.998,-0.16,-0.93,0.006,676
217.05,77.450,10.007,-0.21,-1.15,0.160,676
217.16,77.636,9.992,-0.28,-2.11,0.159,677
217.26,77.781,9.965,-0.41,-1.49,0.038,677
217.37,77.897,10.012,-0.50,-4.12,0.103,678
217.47,78.097,10.008,-0.74,-4.20,0.203,678
217.57,78.191,10.001,-1.00,-5.64,0.109,679
217.67,78.398,10.027,-1.34,-6.48,0.102,679
217.77,78.477,10.005,-1.73,-7.56,0.177,680
217.87,78.673,10.005,-2.18,-7.90,0.294,680
217.97,78.814,9.966,-2.66,-9.13,0.156,681
218.08,78.968,9.941,-3.21,-8.81,0.059,681
218.18,79.093,9.987,-3.75,-9.86,0.127,681
218.29,79.234,9.956,-4.34,-11.45,0.271,682
218.39,79.403,9.936,-5.04,-13.42,0.239,683
218.49,79.556,9.933,-5.86,-13.65,0.103,683
218.59,79.672,9.940,-6.69,-13.79,0.071,683
218.70,79.878,9.918,-7.54,-16.29,0.258,684
218.80,80.014,9.882,-8.54,-15.88,0.309,684
218.90,80.154,9.822,-9.52,-17.14,0.231,685
219.01,80.344,9.864,-10.58,-20.39,0.143,686
219.11,80.398,9.787,-11.86,-18.54,0.235,686
219.21,80.577,9.748,-13.01,-18.88,0.245,686
219.31,80.732,9.758,-14.19,-21.41,0.247,687
219.42,80.931,9.711,-15.54,-23.47,0.237,688
219.52,81.036,9.678,-17.03,-23.01,0.274,688
219.62,81.166,9.643,-18.49,-22.94,0.269,688
219.73,81.328,9.538,-19.94,-24.12,0.338,689
219.83,81.453,9.514,-21.48,-24.16,0.316,689
219.94,81.601,9.480,-23.02,-25.81,0.299,690
220.04,81.757,9.399,-24.69,-25.95,0.316,690
220.14,81.874,9.376,-26.36,-27.04,0.287,691
220.25,82.044,9.238,-28.12,-28.21,0.336,692
220.35,82.133,9.219,-29.96,-27.75,0.309,692
220.46,82.297,9.086,-31.77,-28.12,0.344,692
220.56,82.398,9.015,-33.61,-28.68,0.347,693
220.66,82.528,8.973,-35.49,-28.90,0.326,693
220.77,82.643,8.864,-37.38,-29.11,0.321,695
220.87,82.808,8.778,-39.30,-29.89,0.295,695
220.97,82.884,8.716,-41.27,-29.24,0.275,695
221.07,83.006,8.572,-43.20,-28.61,0.319,696
221.18,83.077,8.513,-45.07,-27.98,0.284,696
221.28,83.209,8.375,-46.90,-26.90,0.317,697
221.38,83.331,8.243,-48.64,-27.26,0.264,697
221.48,83.395,8.135,-50.42,-26.65,0.317,697
221.59,83.503,8.037,-52.14,-24.54,0.244,698
221.69,83.616,7.921,-53.71,-24.92,0.251,698
221.79,83.638,7.811,-55.31,-23.69,0.258,698
221.89,83.787,7.676,-56.82,-21.94,0.211,699
222.00,83.862,7.563,-58.20,-21.83,0.178,699
222.10,83.907,7.406,-59.58,-17.89,0.201,700
222.20,84.008,7.312,-60.69,-18.38,0.170,700
222.30,84.092,7.142,-61.83,-18.62,0.123,700
222.40,84.138,7.060,-62.99,-14.35,0.184,701
222.50,84.245,6.856,-63.87,-15.05,0.064,701
222.61,84.286,6.788,-64.79,-14.63,0.133,701
222.71,84.316,6.655,-65.69,-9.78,0.068,702
222.81,84.423,6.505,-66.28,-10.70,0.127,702
222.92,84.481,6.365,-66.93,-6.38,0.158,703
223.02,84.553,6.218,-67.32,-6.61,0.186,703
223.12,84.588,6.088,-67.71,-6.17,0.267,703
223.22,84.662,5.924,-68.09,-1.86,0.278,704
223.32,84.701,5.857,-68.20,-2.04,0.323,704
223.42,84.745,5.650,-68.32,3.00,0.365,705
223.52,84.818,5.485,-68.14,2.88,0.420,705
223.63,84.892,5.342,-67.97,6.63,0.485,706
223.73,84.896,5.271,-67.57,6.81,0.464,706
223.83,85.031,5.133,-67.16,9.14,0.581,707
223.94,85.039,4.978,-66.60,10.20,0.550,707
224.04,85.094,4.854,-65.99,10.10,0.569,707
224.15,85.155,4.701,-65.37,13.87,0.595,708
224.25,85.197,4.575,-64.52,14.04,0.580,708
224.35,85.313,4.436,-63.66,16.52,0.659,709
224.45,85.399,4.302,-62.64,16.30,0.663,709
224.56,85.416,4.163,-61.64,19.78,0.636,710
224.66,85.452,4.048,-60.40,19.87,0.604,710
224.76,85.568,3.920,-59.16,21.74,0.643,711
224.86,85.651,3.774,-57.79,22.01,0.635,711
224.96,85.694,3.630,-56.40,22.65,0.587,711
225.06,85.830,3.489,-54.96,24.62,0.615,712
225.17,85.870,3.362,-53.39,24.96,0.561,712
225.27,86.006,3.241,-51.79,26.43,0.595,713
225.38,86.085,3.171,-50.08,25.63,0.592,713
225.48,86.224,3.026,-48.43,27.56,0.607,714
225.58,86.270,2.949,-46.64,27.04,0.563,714
225.68,86.340,2.805,-44.88,27.73,0.504,714
225.79,86.511,2.711,-43.07,28.71,0.534,715
225.89,86.576,2.565,-41.19,29.43,0.455,715
226.00,86.719,2.510,-39.25,29.62,0.503,716
226.10,86.839,2.433,-37.30,29.37,0.482,716
226.20,86.942,2.334,-35.36,30.20,0.475,717
226.31,87.054,2.240,-33.36,30.30,0.421,717
226.41,87.210,2.112,-31.35,31.22,0.396,717
226.51,87.306,2.059,-29.27,31.08,0.377,718
226.62,87.439,2.008,-27.20,30.79,0.362,718
226.72,87.578,1.945,-25.15,31.16,0.393,719
226.83,87.714,1.861,-23.07,31.46,0.310,719
226.93,87.878,1.811,-20.97,31.58,0.343,719
227.04,88.031,1.773,-18.85,31.75,0.309,720
227.14,88.134,1.719,-16.73,31.49,0.277,720
227.24,88.314,1.704,-14.62,31.69,0.315,721
227.34,88.416,1.595,-12.50,32.08,0.191,721
227.44,88.564,1.598,-10.34,31.70,0.249,721
227.55,88.738,1.590,-8.22,31.85,0.221,722
227.65,88.890,1.539,-6.08,32.23,0.188,722
227.75,89.069,1.515,-3.92,32.54,0.177,723
227.86,89.183,1.539,-1.72,31.83,0.157,723
227.96,89.349,1.530,0.41,32.10,0.221,723
228.06,89.454,1.530,2.57,31.44,0.161,724
228.16,89.628,1.505,4.67,32.03,0.101,724
228.27,89.777,1.530,6.82,31.94,0.181,724
228.37,89.933,1.551,8.96,31.81,0.062,725
228.48,90.079,1.565,11.10,31.86,0.144,725
228.58,90.218,1.590,13.23,31.80,0.111,725
228.68,90.337,1.662,15.36,30.95,0.066,726
228.78,90.468,1.725,17.43,30.63,0.189,726
228.88,90.662,1.745,19.46,31.38,0.034,727
228.99,90.784,1.755,21.56,31.29,0.093,727
229.09,90.926,1.833,23.65,31.26,0.136,727
229.19,91.076,1.918,25.73,31.10,0.036,728
229.29,91.205,1.956,27.81,31.11,0.169,728
229.39,91.342,2.045,29.88,30.87,0.064,729
229.49,91.448,2.071,31.94,30.60,0.071,729
229.59,91.586,2.176,33.97,30.76,0.183,729
229.69,91.708,2.302,36.02,30.43,0.019,730
229.79,91.825,2.347,38.04,30.40,0.129,730
229.89,91.990,2.466,40.05,31.22,0.104,730
229.99,92.074,2.550,42.14,30.36,0.080,731
230.09,92.194,2.639,44.15,30.50,0.209,731
230.20,92.321,2.741,46.18,30.47,0.115,732
230.30,92.417,2.870,48.20,30.43,0.147,732
230.40,92.516,2.975,50.22,30.41,0.168,732
230.50,92.603,3.059,52.24,29.84,0.116,733
230.60,92.706,3.146,54.21,29.90,0.183,733
230.71,92.779,3.306,56.18,29.87,0.158,733
230.81,92.870,3.402,58.16,29.53,0.137,734
230.91,92.930,3.550,60.11,29.38,0.204,734
231.02,93.028,3.698,62.04,29.90,0.130,734
231.12,93.064,3.799,64.02,28.88,0.121,735
231.22,93.145,3.990,65.91,29.52,0.163,735
231.32,93.207,4.105,67.86,29.14,0.107,736
231.42,93.238,4.243,69.78,28.80,0.160,736
231.52,93.337,4.392,71.67,29.63,0.151,736
231.63,93.324,4.509,73.62,28.33,0.078,737
231.73,93.382,4.665,75.48,28.69,0.205,737
231.83,93.441,4.842,77.36,29.11,0.102,738
231.93,93.455,4.963,79.27,28.65,0.129,738
232.03,93.500,5.098,81.15,28.78,0.189,738
232.14,93.494,5.280,83.04,28.65,0.074,739
232.24,93.531,5.392,84.92,28.49,0.164,739
232.34,93.564,5.549,86.78,28.87,0.149,739
232.45,93.585,5.738,88.68,29.27,0.149,740
232.55,93.538,5.822,90.60,27.91,0.183,740
232.65,93.592,5.990,92.42,28.86,0.138,740
232.75,93.578,6.170,94.32,28.95,0.168,741
232.86,93.574,6.329,96.22,29.18,0.172,741
232.96,93.494,6.426,98.14,27.73,0.056,742
233.06,93.494,6.633,99.95,28.77,0.207,742
233.16,93.469,6.745,101.84,28.27,0.117,742
233.27,93.462,6.887,103.68,28.33,0.109,743
233.37,93.437,7.042,105.54,28.56,0.217,743
233.48,93.370,7.215,107.41,28.67,0.089,744
233.58,93.327,7.352,109.29,28.62,0.162,744
233.69,93.293,7.461,111.16,28.23,0.170,744
233.79,93.210,7.586,113.01,27.80,0.057,745
233.89,93.173,7.786,114.82,28.93,0.218,745
233.99,93.144,7.899,116.72,28.74,0.145,745
234.10,93.053,8.042,118.61,28.61,0.132,746
234.20,92.957,8.157,120.48,28.25,0.176,746
234.30,92.900,8.295,122.33,28.40,0.091,747
234.40,92.800,8.404,124.19,28.09,0.143,747
234.51,92.747,8.506,126.02,27.83,0.167,747
234.61,92.617,8.697,127.84,28.87,0.113,748
234.72,92.575,8.779,129.73,28.34,0.195,748
234.82,92.447,8.903,131.59,28.39,0.089,749
234.92,92.361,9.004,133.44,28.23,0.113,749
235.02,92.274,9.114,135.29,28.28,0.193,749
235.13,92.142,9.205,137.14,27.57,0.060,751
235.23,92.051,9.315,138.93,27.68,0.147,751
235.33,91.924,9.454,140.74,28.41,0.125,751
235.44,91.827,9.522,142.60,27.92,0.094,751
235.54,91.694,9.613,144.42,26.61,0.210,752
235.64,91.569,9.653,146.14,25.90,0.080,752
235.75,91.411,9.757,147.81,26.37,0.120,752
235.85,91.331,9.887,149.51,27.16,0.173,752
235.95,91.197,9.959,151.28,25.04,0.096,753
236.05,91.042,10.027,152.88,25.10,0.195,753
236.16,90.910,10.072,154.49,24.72,0.101,753
236.26,90.779,10.161,156.08,22.85,0.118,754
236.36,90.634,10.229,157.53,23.02,0.185,754
236.46,90.509,10.246,158.99,22.29,0.077,754
236.56,90.310,10.307,160.40,22.76,0.182,754
236.67,90.191,10.378,161.84,20.43,0.131,755
236.77,90.087,10.373,163.12,19.41,0.065,755
236.87,89.967,10.433,164.33,19.62,0.168,755
236.97,89.810,10.515,165.56,20.50,0.165,755
237.08,89.635,10.531,166.84,17.50,0.154,756
237.18,89.494,10.566,167.93,17.52,0.218,756
237.28,89.348,10.582,169.01,17.23,0.144,756
237.38,89.196,10.647,170.08,15.32,0.238,757
237.48,89.059,10.651,171.02,14.91,0.235,757
237.58,88.895,10.717,171.93,15.80,0.261,757
237.69,88.805,10.705,172.91,14.85,0.275,757
237.79,88.570,10.749,173.82,13.08,0.340,758
237.90,88.458,10.736,174.62,12.39,0.286,758
238.00,88.348,10.763,175.37,12.47,0.309,758
238.10,88.164,10.739,176.13,9.63,0.363,759
238.21,88.029,10.765,176.72,9.88,0.349,759
238.31,87.863,10.775,177.31,9.99,0.317,759
238.41,87.700,10.821,177.92,10.90,0.398,759
238.51,87.588,10.759,178.58,7.16,0.395,760
238.61,87.441,10.781,179.01,7.49,0.340,760
238.72,87.251,10.812,179.47,8.26,0.363,760
238.82,87.157,10.807,179.96,7.89,0.391,760
238.93,87.001,10.778,-179.56,5.35,0.377,761
239.03,86.805,10.747,-179.24,4.91,0.289,761
239.13,86.684,10.774,-178.94,5.44,0.337,761
239.23,86.498,10.794,-178.61,4.37,0.406,762
239.34,86.378,10.792,-178.35,4.32,0.351,762
239.44,86.233,10.760,-178.09,3.74,0.304,762
239.54,86.053,10.749,-177.87,3.71,0.362,762
239.64,85.889,10.724,-177.64,2.03,0.306,763
239.75,85.739,10.734,-177.52,2.36,0.276,763
239.85,85.601,10.770,-177.38,3.28,0.341,763
239.95,85.473,10.751,-177.18,1.74,0.395,764
240.06,85.297,10.762,-177.08,2.15,0.317,764
240.16,85.153,10.719,-176.95,1.39,0.267,764
240.26,85.043,10.725,-176.87,1.63,0.313,764
240.36,84.910,10.708,-176.77,0.48,0.343,765
240.46,84.712,10.734,-176.74,1.24,0.278,765
240.56,84.571,10.742,-176.66,1.59,0.302,765
240.67,84.408,10.709,-176.57,0.22,0.364,766
240.77,84.254,10.687,-176.56,-0.03,0.254,766
240.87,84.156,10.690,-176.56,0.14,0.232,766
240.98,83.975,10.671,-176.55,-0.03,0.272,766
241.08,83.822,10.672,-176.55,-0.42,0.300,767
241.18,83.675,10.629,-176.58,-1.11,0.182,767
241.29,83.506,10.602,-176.64,-1.49,0.179,767
241.39,83.344,10.651,-176.73,-0.62,0.326,768
241.49,83.249,10.649,-176.77,-0.54,0.254,768
241.59,83.078,10.630,-176.80,-0.74,0.172,768
241.69,82.945,10.589,-176.85,-1.48,0.189,768
241.79,82.778,10.618,-176.93,-0.94,0.279,769
241.90,82.625,10.580,-176.99,-1.54,0.143,769
242.00,82.466,10.585,-177.08,-1.26,0.152,769
242.11,82.336,10.547,-177.16,-1.97,0.232,769
242.21,82.210,10.540,-177.28,-1.94,0.208,770
242.31,82.030,10.560,-177.39,-1.39,0.103,770
242.42,81.882,10.572,-177.48,-0.99,0.178,770
242.52,81.739,10.526,-177.54,-35.94,0.261,771
242.62,81.575,10.538,179.97,-36.05,0.118,771
242.72,81.436,10.535,177.47,-35.97,0.092,771
242.83,81.233,10.537,174.97,-36.29,0.266,771
242.93,81.136,10.555,172.45,-35.96,0.204,771
243.03,80.999,10.539,169.95,-35.81,0.091,771
243.14,80.839,10.639,167.47,-36.05,0.216,771
243.24,80.694,10.621,164.97,-35.92,0.309,771
243.34,80.521,10.689,162.48,-36.20,0.250,771
243.44,80.416,10.723,159.97,-35.87,0.265,771
243.54,80.264,10.744,157.48,-35.89,0.328,771
243.64,80.100,10.844,154.99,-36.23,0.437,771
243.74,79.974,10.912,152.47,-36.15,0.461,771
243.84,79.809,10.974,149.96,-36.44,0.523,771
243.94,79.735,11.068,147.42,-35.94,0.630,771
244.04,79.576,11.139,144.93,-36.27,0.714,771
244.15,79.460,11.229,142.41,-36.22,0.777,771
244.25,79.359,11.287,139.89,-35.89,0.829,771
244.36,79.233,11.401,137.40,-36.12,0.951,771
244.46,79.146,11.476,134.90,-35.71,1.041,771
244.56,79.035,11.575,132.42,-35.77,1.136,771
244.67,78.910,11.724,129.95,-17.87,1.269,773
244.77,78.806,11.818,128.84,-18.14,1.360,773
244.87,78.742,11.910,127.71,-7.28,1.454,774
244.97,78.647,12.080,127.27,2.34,1.632,775
245.07,78.544,12.171,127.41,1.74,1.730,775
245.17,78.435,12.294,127.52,9.12,1.841,776
245.28,78.363,12.405,128.07,9.26,1.948,776
245.38,78.272,12.519,128.63,9.21,2.061,776
245.48,78.183,12.648,129.19,15.40,2.193,777
245.59,78.066,12.776,130.14,15.42,2.236,777
245.69,77.991,12.899,131.08,19.52,2.111,778
245.79,77.854,12.943,132.30,18.11,2.058,778
245.90,77.813,13.101,133.43,19.41,1.899,778
246.00,77.701,13.217,134.64,21.70,1.786,779
246.10,77.550,13.359,136.01,22.22,1.659,779
246.20,77.484,13.447,137.41,22.07,1.565,779
246.31,77.347,13.530,138.80,22.69,1.471,780
246.41,77.269,13.640,140.24,22.95,1.360,780
246.51,77.165,13.711,141.70,22.52,1.295,780
246.62,77.020,13.810,143.12,22.74,1.213,781
246.72,76.872,13.909,144.56,22.94,1.094,781
246.83,76.778,13.987,146.02,22.78,1.013,781
246.93,76.638,14.090,147.46,23.20,0.922,781
247.04,76.507,14.150,148.94,22.17,0.880,782
247.14,76.386,14.248,150.34,22.56,0.759,782
247.24,76.220,14.316,151.77,22.54,0.687,782
247.34,76.128,14.366,153.19,20.94,0.651,783
247.45,75.976,14.421,154.51,20.79,0.613,783
247.55,75.831,14.534,155.81,21.74,0.470,783
247.65,75.715,14.563,157.18,21.06,0.441,783
247.75,75.608,14.635,158.51,19.62,0.401,784
247.85,75.434,14.689,159.73,19.74,0.352,784
247.96,75.291,14.739,160.97,19.75,0.262,784
248.06,75.169,14.795,162.20,17.96,0.228,785
248.16,75.008,14.818,163.32,17.64,0.305,785
248.26,74.915,14.908,164.41,18.36,0.177,785
248.36,74.703,14.953,165.55,16.64,0.077,786
248.47,74.567,14.952,166.58,15.96,0.202,786
248.57,74.456,15.003,167.56,16.15,0.197,786
248.67,74.304,15.025,168.56,16.00,0.052,786
248.77,74.102,15.044,169.54,13.93,0.163,787
248.87,73.962,15.086,170.39,14.20,0.226,787
248.98,73.887,15.088,171.26,13.44,0.160,787
249.08,73.707,15.154,172.09,12.40,0.161,788
249.18,73.557,15.145,172.84,11.89,0.245,788
249.28,73.394,15.171,173.56,12.10,0.225,788
249.38,73.273,15.173,174.30,11.69,0.175,788
249.49,73.125,15.206,175.01,10.06,0.240,789
249.59,72.927,15.203,175.62,9.93,0.274,789
249.70,72.802,15.206,176.22,9.68,0.214,789
249.80,72.670,15.213,176.81,7.82,0.225,790
249.90,72.501,15.254,177.28,8.52,0.351,790
250.01,72.382,15.236,177.80,7.89,0.276,790
250.11,72.187,15.270,178.27,6.95,0.274,791
250.21,72.029,15.259,178.69,6.69,0.333,791
250.32,71.921,15.267,179.10,6.67,0.327,791
250.42,71.770,15.277,179.50,6.85,0.279,791
250.52,71.575,15.281,179.91,5.42,0.323,792
250.63,71.473,15.284,-179.76,5.33,0.375,792
250.73,71.288,15.241,-179.44,4.53,0.248,792
250.84,71.164,15.236,-179.17,3.21,0.244,793
250.94,70.991,15.264,-178.98,3.85,0.355,793
251.04,70.850,15.265,-178.75,3.91,0.294,793
251.14,70.684,15.251,-178.51,3.73,0.254,793
251.24,70.580,15.252,-178.29,2.54,0.290,794
251.34,70.400,15.240,-178.13,2.45,0.301,794
251.45,70.260,15.251,-177.99,2.78,0.254,794
251.55,70.098,15.241,-177.82,1.70,0.269,795
251.65,69.906,15.211,-177.72,1.29,0.287,795
251.75,69.821,15.242,-177.64,1.97,0.265,795
251.86,69.697,15.223,-177.52,1.63,0.224,795
251.96,69.447,15.206,-177.42,0.72,0.316,796
252.06,69.373,15.214,-177.38,0.93,0.271,796
252.17,69.196,15.225,-177.33,1.38,0.225,796
252.27,69.067,15.171,-177.24,-0.31,0.222,797
252.37,68.916,15.166,-177.26,-0.27,0.271,797
252.48,68.781,15.177,-177.28,0.12,0.194,797
252.58,68.604,15.176,-177.27,-0.23,0.201,798
252.68,68.478,15.184,-177.28,0.05,0.290,798
252.78,68.350,15.151,-177.28,-0.51,0.215,798
252.89,68.135,15.152,-177.31,-0.62,0.164,799
252.99,68.059,15.139,-177.35,-0.77,0.196,799
253.09,67.859,15.144,-177.40,-0.52,0.220,799
253.20,67.694,15.147,-177.43,-0.28,0.147,799
253.30,67.533,15.170,-177.44,-0.06,0.233,800
253.40,67.414,15.120,-177.45,-0.96,0.258,800
253.50,67.288,15.123,-177.50,-0.77,0.160,800
253.60,67.104,15.094,-177.55,-1.37,0.126,801
253.71,66.926,15.116,-177.63,-0.80,0.271,801
253.81,66.803,15.104,-177.68,-0.93,0.160,801
253.91,66.655,15.097,-177.74,-0.97,0.101,801
254.02,66.518,15.103,-177.79,-0.88,0.193,802
254.12,66.355,15.089,-177.85,-1.05,0.200,802
254.22,66.200,15.026,-177.91,-2.36,0.035,802
254.33,66.094,15.090,-178.05,-0.82,0.122,803
254.43,65.913,15.080,-178.10,-0.91,0.255,803
254.53,65.730,15.023,-178.16,-2.04,0.063,803
254.63,65.621,15.010,-178.28,-1.97,0.051,804
254.73,65.482,15.068,-178.40,-0.77,0.201,804
254.83,65.303,15.048,-178.44,-1.10,0.146,804
254.93,65.166,15.018,-178.51,-1.70,0.018,804
255.04,65.024,15.006,-178.61,-1.67,0.142,805
255.14,64.883,15.010,-178.71,-1.52,0.222,805
255.24,64.710,14.997,-178.80,-1.74,0.049,805
255.35,64.563,15.036,-178.91,-0.72,0.104,806
255.45,64.442,15.023,-178.95,-0.93,0.219,806
255.55,64.278,14.960,-179.01,-2.21,0.129,806
255.66,64.096,15.028,-179.14,-0.57,0.066,807
255.76,63.938,15.026,-179.17,-0.57,0.219,807
255.86,63.821,15.023,-179.21,-0.59,0.172,807
255.97,63.671,14.992,-179.24,-1.25,0.022,807
256.07,63.489,14.993,-179.32,-1.02,0.162,808
256.18,63.371,14.981,-179.38,-1.20,0.227,808
256.28,63.177,15.027,-179.45,-0.16,0.042,808
256.39,63.072,14.994,-179.46,-0.79,0.074,809
256.49,62.910,15.027,-179.51,-0.11,0.236,809
256.59,62.806,14.998,-179.51,-0.70,0.166,809
256.70,62.589,14.992,-179.56,-0.71,0.052,810
256.80,62.447,14.998,-179.60,-0.56,0.193,810
256.90,62.275,14.978,-179.63,-0.97,0.142,810
257.00,62.170,15.001,-179.69,-0.41,0.035,810
257.10,62.037,15.007,-179.72,-0.23,0.098,811
257.21,61.844,14.975,-179.73,-0.87,0.216,811
257.31,61.672,14.955,-179.78,-1.30,0.061,811
257.42,61.570,14.964,-179.86,-0.83,0.070,812
257.52,61.396,15.031,-179.91,0.49,0.236,812
257.62,61.236,15.006,-179.88,-0.03,0.112,812
257.72,61.134,14.968,-179.88,-0.89,0.033,812
257.83,60.948,14.963,-179.94,-0.79,0.180,813
257.93,60.822,15.000,-179.98,-0.02,0.202,813
258.03,60.661,14.964,-179.98,-0.82,0.055,813
258.13,60.518,15.019,179.97,0.39,0.103,814
258.23,60.349,14.987,179.99,-0.25,0.235,814
258.34,60.196,15.008,179.97,0.21,0.083,814
258.44,60.064,15.017,179.99,0.32,0.053,815
258.54,59.904,14.964,-179.99,-0.71,0.213,815
258.65,59.762,14.982,179.96,-0.33,0.154,815
258.75,59.599,14.979,179.94,-0.40,0.023,815
258.85,59.424,14.988,179.92,-0.14,0.186,816
258.95,59.337,14.990,179.91,-0.09,0.233,816
259.05,59.183,14.951,179.91,-0.95,0.094,816
259.16,58.979,14.971,179.85,-0.34,0.129,817
259.26,58.863,14.962,179.83,-0.54,0.243,817
259.37,58.689,14.999,179.80,0.25,0.091,817
259.47,58.532,14.980,179.81,-0.13,0.070,818
259.58,58.412,14.953,179.80,-0.65,0.193,818
259.68,58.242,14.971,179.77,-0.29,0.151,818
259.78,58.112,14.977,179.75,-0.17,0.029,818
259.88,57.987,15.013,179.74,0.57,0.107,819
259.99,57.819,15.010,179.77,0.50,0.230,819
260.09,57.662,14.986,179.80,-0.04,0.075,819
260.19,57.537,15.022,179.80,0.65,0.056,820
260.29,57.345,15.022,179.84,0.64,0.245,820
260.39,57.203,15.008,179.88,0.35,0.120,820
260.49,57.033,14.996,179.90,0.06,0.050,821
260.60,56.925,14.960,179.90,-0.63,0.163,821
260.70,56.745,14.994,179.86,0.06,0.167,821
260.80,56.587,14.993,179.87,0.02,0.011,821
260.91,56.475,15.003,179.87,0.22,0.103,822
261.01,56.316,14.990,179.88,-0.05,0.243,822
261.11,56.153,14.986,179.88,-0.14,0.081,822
261.21,56.032,14.983,179.87,-0.14,0.044,823
261.31,55.846,15.006,179.86,0.30,0.227,823
261.42,55.721,14.995,179.88,0.05,0.153,823
261.52,55.538,14.996,179.88,0.08,0.030,823
261.62,55.382,14.973,179.89,-0.38,0.188,824
261.73,55.250,15.006,179.86,0.31,0.187,824
261.83,55.124,15.027,179.88,0.77,0.067,824
261.93,54.939,14.966,179.93,-0.54,0.128,825
262.04,54.795,15.000,179.90,0.15,0.237,825
262.14,54.661,15.005,179.91,0.23,0.104,825
262.24,54.494,15.016,179.92,0.40,0.065,826
262.34,54.367,14.993,179.94,-0.05,0.191,826
262.44,54.161,14.992,179.94,-0.09,0.109,826
262.55,54.041,15.030,179.93,0.79,0.032,826
262.65,53.901,15.015,179.98,0.30,0.152,827
